1,2,rep_fid,cred,birthyear_S2,birthmonth_S2,gender_S2,birthyear_S1,birthmonth_S1,gender_S1
140078103,140078104,140078,2,2000,6,1,1994,8,0
140079106,140079107,140079,2,2010,6,1,2006,1,0
140080105,140080104,140080,2,1998,10,0,2002,11,1
140081101,140081105,140081,2,1989,11,1,1992,2,0
140081501,140081551,140081,3,2016,1,0,2013,2,0
140082103,140082104,140082,2,2000,6,0,2000,6,0
140083105,140083104,140083,2,1996,7,0,2009,4,1
140084104,140084103,140084,2,1984,10,1,1987,6,1
140084106,140084107,140084,1,2010,4,0,2008,8,1
140086105,140086401,140086,2,2010,12,1,2006,1,0
140088105,140088401,140088,2,2010,12,1,2007,5,0
140090103,140090104,140090,2,1995,12,1,1994,11,0
140091601,180035552,140091,3,2012,11,0,2017,1,1
140092103,140092104,140092,NA,1989,10,1,1986,9,1
140094104,140094103,140094,NA,1986,3,1,1992,6,1
140096103,140096104,140096,2,2001,10,1,1997,11,0
140098103,140098104,140098,NA,1993,11,1,1990,9,0
140099434,140099431,140099,2,1987,5,1,1991,2,0
140102103,140102104,140102,2,2000,1,1,2000,1,1
140104433,140104601,140104,NA,2017,7,0,2010,12,0
140105104,140105103,140105,2,1987,2,0,1989,9,1
140109103,140109104,140109,2,2005,6,1,2004,11,0
140109103,140109102,140109,2,1995,11,1,2004,11,0
140109104,140109102,140109,2,1995,11,1,2005,6,1
140114103,140114104,140114,2,2008,2,1,2003,10,0
140116103,140116431,140116,2,1988,11,1,1995,8,0
140118104,140118101,140118,2,1991,12,0,1988,10,1
140119551,140119102,140119,NA,1952,1,0,1960,9,1
140123103,140123104,140123,2,1991,3,0,1994,8,1
140128103,140128104,140128,2,2008,1,0,2009,1,1
140133104,140133101,140133,2,1995,9,1,1985,9,1
140135103,140135105,140135,NA,1989,5,1,1986,4,1
140138104,140138103,140138,2,1997,11,1,2006,7,1
140139104,140139105,140139,2,1991,9,0,1999,2,1
140139104,140139103,140139,NA,1993,6,1,1999,2,1
140139105,140139103,140139,NA,1993,6,1,1991,9,0
140142103,140142104,140142,2,1998,1,1,2001,2,0
140148106,140148105,140148,2,2001,7,1,2009,4,0
140149401,140149501,140149,3,2013,8,1,2010,12,0
140150108,140150107,140150,2,1998,12,0,2003,6,1
140154432,140154431,140154,2,1982,7,1,1985,8,1
140154435,140154437,140154,NA,2009,3,1,2004,10,0
140155401,140155103,140155,2,2001,7,1,2011,11,0
140156103,140156551,140156,2,2015,12,1,2006,8,0
140156433,140156101,140156,NA,1983,1,1,1998,2,0
140158431,140158532,140158,NA,1979,4,1,1991,3,1
140158431,140158533,140158,NA,1984,12,1,1991,3,1
140158431,140158432,140158,2,1989,11,0,1991,3,1
140158432,140158533,140158,NA,1984,12,1,1989,11,0
140158432,140158532,140158,NA,1979,4,1,1989,11,0
140158532,140158533,140158,NA,1984,12,1,1979,4,1
140162108,140162107,140162,2,2001,4,0,2003,2,0
140162108,140162109,140162,2,2004,10,1,2003,2,0
140162109,140162107,140162,2,2001,4,0,2004,10,1
140168401,141455601,141455,NA,2016,6,0,2011,8,0
140171104,140171103,140171,2,1998,9,1,2007,11,0
140173104,140173105,140173,NA,2003,3,1,1992,11,0
140177104,140177105,140177,2,2005,5,0,2002,8,1
140182107,140182521,140182,NA,2014,5,0,2008,11,0
140183106,140183105,140183,2,1994,5,1,2002,5,0
140184104,140184103,140184,2,1998,9,1,2004,8,0
140186103,140186104,140186,2,1992,11,1,1990,11,1
140186105,140186104,140186,2,1992,11,1,2004,9,0
140186105,140186103,140186,2,1990,11,1,2004,9,0
140187103,140187104,140187,2,2006,12,1,2003,11,0
140190104,140190103,140190,2,1994,10,1,2007,11,0
140192103,140192551,140192,2,2015,9,0,2008,9,0
140195103,140195104,140195,2,1999,5,0,1996,6,1
140196103,140196531,140196,NA,1989,3,1,1991,3,1
140198103,140198104,140198,2,2003,12,1,2002,7,0
140199103,140199104,140199,2,1990,6,1,1987,11,1
140199501,140199551,140199,3,2016,5,0,2013,10,0
140200105,140200106,140200,2,2007,3,0,2003,2,1
140201553,140201554,140201,NA,2012,2,0,2015,4,1
140201621,557377601,557377,NA,2007,4,0,2016,12,1
140203105,140203106,140203,2,2006,8,0,2005,8,0
140203105,140203107,140203,2,2008,3,1,2005,8,0
140203106,140203107,140203,2,2008,3,1,2006,8,0
140208105,140208106,557382,2,2004,11,0,2004,1,0
140210103,140210104,140210,2,2008,1,0,2006,2,1
140212401,140212501,140212,3,2014,6,0,2012,5,1
140216106,140216107,140216,2,1998,1,1,1995,12,0
140216106,140216108,140216,2,2001,4,1,1995,12,0
140216107,140216108,140216,2,2001,4,1,1998,1,1
140217103,140217104,140217,NA,2005,1,1,2004,3,0
140220104,140220105,140220,NA,1994,6,0,1990,10,0
140221105,140221103,140221,2,1988,1,1,1991,7,0
140221106,140221401,140221,1,2011,1,1,2009,9,1
140222104,140222103,140222,2,1984,8,1,1988,3,1
140222106,140222107,140222,2,2009,11,0,2008,10,0
140222106,140222108,140222,2,2009,11,0,2008,10,0
140222106,140222501,140222,2,2012,10,0,2008,10,0
140222106,140222553,140222,2,2014,12,1,2008,10,0
140222107,140222553,140222,2,2014,12,1,2009,11,0
140222107,140222108,140222,2,2009,11,0,2009,11,0
140222107,140222501,140222,2,2012,10,0,2009,11,0
140222108,140222553,140222,2,2014,12,1,2009,11,0
140222108,140222501,140222,2,2012,10,0,2009,11,0
140222501,140222553,140222,3,2014,12,1,2012,10,0
140223103,140223431,140223,2,1985,2,1,1989,5,1
140223433,140223502,140223,NA,2012,4,0,2010,4,1
140231104,140231105,140231,2,1999,4,1,1996,11,0
140231104,140231106,140231,2,2001,7,1,1996,11,0
140231105,140231106,140231,2,2001,7,1,1999,4,1
140232103,140232104,140232,2,1995,7,0,1993,9,0
140232105,140232103,140232,2,1993,9,0,1996,8,1
140232105,140232104,140232,2,1995,7,0,1996,8,1
140237571,140237621,593348,3,2017,3,0,2015,6,0
140238103,140238105,140238,2,1997,7,0,1994,7,0
140238103,140238104,140238,2,1995,7,0,1994,7,0
140238104,140238105,140238,2,1997,7,0,1995,7,0
140238106,140238103,140238,2,1994,7,0,1996,4,0
140238106,140238105,140238,2,1997,7,0,1996,4,0
140238106,140238104,140238,2,1995,7,0,1996,4,0
140238106,140238107,140238,2,2009,6,1,1996,4,0
140238107,140238103,140238,2,1994,7,0,2009,6,1
140238107,140238105,140238,2,1997,7,0,2009,6,1
140238107,140238104,140238,2,1995,7,0,2009,6,1
140240103,140240104,140240,2,1999,4,1,1997,8,1
140241105,140241106,135336,2,2005,6,1,2003,8,1
140246101,140246104,140246,2,1986,4,1,1982,11,1
140246106,140246107,140246,2,2008,3,1,2006,12,1
140247103,140247104,140247,2,2009,10,0,2008,5,1
140261104,140261103,140261,1,1996,2,1,2009,5,0
140293103,140293104,140293,2,2007,1,0,2002,9,1
140297501,140297102,140297,2,2001,4,1,2013,11,0
140299104,140299106,140299,NA,1995,5,1,1993,8,0
140302103,140302102,140302,2,1979,3,1,1980,12,1
140304103,140304401,140304,2,2011,3,0,2009,6,0
140304103,140304571,140304,2,2014,11,0,2009,6,0
140304106,140304102,140304,2,1982,7,1,1993,6,0
140304401,140304571,140304,3,2014,11,0,2011,3,0
140309105,140309103,140309,2,1968,11,1,1979,8,0
140309106,140309107,140309,2,2008,7,1,2002,7,0
140309106,140309401,140309,2,2011,5,0,2002,7,0
140309107,140309401,140309,2,2011,5,0,2008,7,1
140314502,140314503,140314,NA,1999,12,1,1997,8,0
140318101,140318104,140318,2,1992,1,1,1994,7,0
140320105,140320104,140320,2,1991,8,0,1994,4,1
140320105,140320401,140320,2,1994,4,1,1994,4,1
140320401,140320104,140320,2,1991,8,0,1994,4,1
140321104,140321103,140321,NA,1988,2,0,1990,6,0
140321602,140321601,140321,NA,2009,9,0,2017,4,1
140324103,140324104,140324,2,1994,5,0,1990,8,1
140327103,140327105,140327,NA,1990,4,1,1988,4,1
140330105,140330551,140330,2,2014,9,0,2002,5,0
140338401,140338501,140338,3,2013,12,0,2011,3,0
140345103,140345501,140345,1,2014,10,1,2007,7,1
140346103,140346104,140346,NA,1990,3,1,1988,11,0
140347101,140347105,140347,2,1988,2,1,1984,4,1
140347106,140347401,140347,1,2010,8,1,2006,2,0
140352104,140352105,140352,2,2006,3,0,2006,3,0
140352104,140352103,140352,1,2000,4,0,2006,3,0
140352105,140352103,140352,1,2000,4,0,2006,3,0
140355104,140355103,140355,2,1989,4,1,1987,10,0
140355502,140355601,140355,1,2018,5,0,2013,10,1
140357104,140357571,140357,1,2014,9,0,2007,11,0
140358106,140358105,240329,1,2007,11,1,2010,3,1
140359103,140359104,140359,1,2009,4,1,2004,11,0
140365107,140365106,140365,2,1999,3,1,2006,5,0
140368105,140368601,140368,1,2017,4,0,2009,6,1
140369103,140369104,140369,NA,1992,11,1,1990,6,1
140370401,160988601,160988,1,2017,4,1,2011,2,0
140374105,140374104,140374,2,1999,12,0,2007,5,0
140376105,140376401,140376,2,2011,3,0,2005,2,1
140408104,140408103,140408,2,1988,11,1,2000,4,1
140484105,140484104,140484,2,2000,10,1,2008,5,1
140487106,140487105,140487,1,2000,11,0,2007,4,1
140496105,140496106,140496,1,2004,2,1,1997,7,0
140498102,140498103,140498,2,1999,6,0,1996,8,0
140498104,140498103,140498,2,1999,6,0,2005,12,1
140498104,140498102,140498,2,1996,8,0,2005,12,1
140499103,140499104,140499,2,1988,10,0,1987,12,1
140511581,140511583,140511,NA,1983,10,1,1971,7,0
140511581,140511582,140511,NA,1975,12,0,1971,7,0
140511582,140511583,140511,NA,1983,10,1,1975,12,0
140513104,140513103,140513,NA,1979,10,1,1993,3,0
140513106,140513107,140513,2,2009,2,1,2004,10,0
140515104,140515103,140515,NA,1988,10,1,1990,11,1
140516103,140516104,140516,2,1998,3,0,1995,1,0
140516105,140516104,140516,2,1998,3,0,2002,4,0
140516105,140516103,140516,2,1995,1,0,2002,4,0
140516105,140516106,140516,2,2007,2,1,2002,4,0
140516106,140516104,140516,2,1998,3,0,2007,2,1
140516106,140516103,140516,2,1995,1,0,2007,2,1
140517104,140517103,140517,NA,1984,10,1,1989,12,1
140519401,140519501,140519,3,2012,1,0,2012,2,0
140520104,140520103,140520,2,1995,2,1,2004,7,0
140521103,140521104,140521,NA,1989,5,1,1980,12,1
140523106,140523105,140523,2,1998,3,0,2003,11,0
140526103,140526105,140526,2,2004,1,1,1995,8,0
140531105,140531521,140531,2,2013,5,1,2002,1,0
140531108,140531551,557603,2,2015,12,1,2009,2,0
140540104,140540103,140540,2,1987,8,1,1990,6,1
140540601,140540401,140540,3,2011,12,0,2016,7,0
140544103,140544104,140544,NA,1994,7,1,1989,5,0
140545103,140545501,140545,2,2012,3,0,2005,4,0
140545103,140545551,140545,2,2016,1,1,2005,4,0
140545501,140545551,140545,3,2016,1,1,2012,3,0
140551402,140551401,140551,2,1989,8,1,1993,2,0
140563105,140563106,140563,2,2000,10,1,1998,12,1
140564103,140564102,140564,2,1990,9,1,1993,10,0
140564552,140564601,140564,3,2018,7,0,2016,2,0
140574104,140574103,140574,2,1990,5,1,1988,10,0
140574501,140574103,140574,NA,1990,5,1,2001,5,0
140574501,140574104,140574,NA,1988,10,0,2001,5,0
140579431,140579432,140579,2,1990,9,1,1984,11,1
140579431,140579103,140579,2,1988,2,1,1984,11,1
140579432,140579103,140579,2,1988,2,1,1990,9,1
140579435,140579551,140579,NA,2014,8,0,2010,11,1
140579502,140579601,140579,NA,2017,1,0,2012,11,1
140583501,140583502,140583,NA,2013,8,1,2009,2,1
140585103,140585501,140585,NA,1992,6,1,1998,6,1
140585103,140585104,140585,2,2001,7,1,1998,6,1
140585104,140585501,140585,NA,1992,6,1,2001,7,1
140600103,140600104,140600,2,2010,1,0,2007,9,0
140606101,140606105,140606,NA,1989,11,1,1980,8,1
140606101,140606104,140606,2,1983,2,1,1980,8,1
140606104,140606105,140606,NA,1989,11,1,1983,2,1
140616103,140616104,140616,2,1999,7,1,1997,6,0
140617104,140617103,140617,2,1987,12,1,1985,12,0
140617401,140617601,140617,3,2018,5,0,2011,9,0
140626103,140626104,140626,2,1999,10,1,1997,11,0
140627103,140627104,140627,NA,1996,7,0,1994,2,1
140633104,140633103,135604,2,1989,6,1,2000,9,1
140633551,220537572,135604,3,2016,10,0,2014,11,1
140640105,140640551,140640,2,2015,7,1,2006,11,0
140641401,140641501,140641,3,2013,11,1,2011,1,0
140642104,140642103,140642,2,1993,5,1,1992,1,1
140643102,140643103,140643,NA,1990,6,0,1988,7,0
140643104,140643103,140643,2,1990,6,0,1996,8,1
140643104,140643102,140643,NA,1988,7,0,1996,8,1
140646621,140646401,140646,2,1989,11,1,2016,9,0
140647103,140647104,140647,NA,1995,11,1,1993,2,1
140650103,140650401,140650,2,2012,7,1,2008,10,0
140651433,140651551,140651,NA,2012,1,1,2006,10,0
140655571,140655572,312086,3,2016,9,1,2016,9,1
140658103,140658102,237593,2,1994,10,0,1998,7,1
140660103,140660551,593644,NA,2014,10,1,2009,12,0
140663103,140663104,140663,2,2006,1,0,2002,7,1
140667103,140667105,140667,2,1980,3,1,1971,12,1
140667108,140667107,140667,1,1993,1,1,1996,3,1
140669104,140669103,140669,2,1999,12,1,2010,4,0
140670106,140670601,140670,NA,2002,6,0,2002,5,0
140670551,140670552,140670,3,2014,9,0,2014,9,1
140673104,140673103,140673,2,1997,10,0,2006,4,1
140675103,140675104,140675,2,1990,1,0,1991,9,1
140676105,302610601,302610,NA,2012,10,1,2003,9,0
140676105,140676104,302610,2,1998,3,0,2003,9,0
140676106,140676107,140676,2,2006,6,1,2004,8,0
140676571,140676108,101711,2,2008,4,1,2016,6,0
140677401,140677551,140677,3,2015,3,1,2011,3,1
140678103,140678434,140678,NA,1992,11,1,1996,4,0
140678401,140678104,140678,2,2000,8,1,2011,2,0
140687105,140687104,140687,2,1997,6,0,2009,6,1
140694101,140694501,140694,NA,1970,6,0,1967,3,1
140714103,140714104,140714,2,2000,9,0,1998,6,0
140714105,140714104,140714,2,2000,9,0,2007,1,1
140714105,140714103,140714,2,1998,6,0,2007,1,1
140715104,140715106,140715,2,1996,2,0,1990,5,1
140715104,140715105,140715,2,1990,10,0,1990,5,1
140715106,140715105,140715,2,1990,10,0,1996,2,0
140717104,140717105,140717,2,1995,3,1,1993,4,1
140717104,140717103,140717,2,1991,4,1,1993,4,1
140717105,140717103,140717,2,1991,4,1,1995,3,1
140719103,140719105,140719,2,2000,5,0,1997,1,0
140719103,140719104,140719,2,1998,5,1,1997,1,0
140719104,140719105,140719,2,2000,5,0,1998,5,1
140721432,140721601,140721,NA,2017,7,0,2011,8,0
140722103,140722104,140722,2,1994,6,0,1992,8,0
140722103,140722105,140722,2,1996,7,1,1992,8,0
140722104,140722105,140722,2,1996,7,1,1994,6,0
140726104,140726105,140726,2,1999,3,0,1995,11,0
140729103,140729104,140729,2,2002,7,0,1997,4,0
140729105,140729104,140729,2,2002,7,0,2004,3,1
140729105,140729103,140729,2,1997,4,0,2004,3,1
140731103,140731104,140731,2,2003,7,1,1998,5,0
140734521,140734522,539781,3,2014,5,1,2014,5,1
140736103,140736104,140736,2,1998,8,0,1996,7,0
140740103,140740105,140740,2,1974,8,1,1983,9,1
140740104,140740103,140740,2,1983,9,1,1987,10,1
140740104,140740105,140740,2,1974,8,1,1987,10,1
140740107,140740109,140740,2,1996,1,1,1992,12,1
140740107,140740108,140740,2,1994,5,0,1992,12,1
140740108,140740109,140740,2,1996,1,1,1994,5,0
140749105,140749601,140749,2,2016,10,0,2009,11,0
140750401,140750551,140750,3,2016,2,0,2011,4,1
140757433,140757601,140757,NA,2017,10,0,2012,4,0
140760105,140760602,140760,3,2017,12,0,2010,5,1
140760105,140760601,140760,3,2017,12,1,2010,5,1
140760601,140760602,140760,3,2017,12,0,2017,12,1
140762103,140762104,140762,2,1991,1,1,1989,7,0
140766501,140766551,140766,3,2015,4,0,2012,10,0
140767102,140767531,140767,NA,1994,7,1,1996,8,0
140773106,140773104,140773,2,1988,4,1,1995,10,1
140773106,140773107,140773,1,1994,2,0,1995,10,1
140773107,140773104,140773,1,1988,4,1,1994,2,0
140773601,140773602,140773,NA,2013,10,0,2010,8,1
140776104,140776105,140776,2,1998,8,0,1994,3,1
140777106,140777104,140777,2,1990,3,0,2002,4,0
140777107,140777401,140777,2,2011,11,0,2009,9,1
140778105,140778106,575753,2,2003,11,1,1999,4,0
140779103,140779104,140779,2,1998,10,1,1997,1,0
140782105,140782104,140782,NA,1985,6,1,1988,4,1
140782602,140782604,140782,NA,2017,9,0,NA,NA,0
140784104,140784105,140784,NA,1993,4,1,1991,12,1
140784106,140784104,140784,NA,1991,12,1,2004,9,0
140784106,140784105,140784,2,1993,4,1,2004,9,0
140785105,140785521,140785,2,2014,5,1,2009,6,0
140790104,140790103,140790,2,2000,7,0,2006,9,1
140791502,140791601,140791,3,2016,10,1,2013,9,0
140793104,140793103,140793,2,1990,5,1,1993,1,1
140796103,140796105,140796,2,1986,9,1,1984,6,1
140796108,140796501,140796,2,2014,2,0,2009,7,1
140796108,140796401,140796,2,2012,9,1,2009,7,1
140796401,140796501,140796,3,2014,2,0,2012,9,1
140830104,140830103,140830,2,1997,5,1,2003,4,1
140841101,140841104,140841,2,1999,3,0,1993,9,1
140842104,140842103,140842,2,2000,7,1,1996,9,0
140843103,140843501,140843,1,2013,4,0,2006,2,0
140843106,140843101,140843,NA,1982,7,1,1985,1,1
140843106,140843107,140843,NA,1999,4,0,1985,1,1
140843107,140843101,140843,2,1982,7,1,1999,4,0
140846103,140846401,140846,2,2011,11,1,2006,7,1
140851103,140851104,140851,2,2006,12,0,2005,8,0
140852104,140852103,140852,2,1994,1,0,2002,1,0
140853502,140853601,140853,NA,2016,6,0,2012,12,1
140856104,140856103,140856,2,1996,6,1,2006,1,0
140859431,140859432,140859,2,1981,5,1,1978,5,1
140859436,140859601,140859,NA,2016,9,1,2008,12,1
140860401,140860103,140860,2,1999,6,1,2011,2,0
140861104,140861105,140861,0,1992,7,0,1994,9,1
140867103,140867401,140867,2,2005,4,0,2008,9,0
140874105,140874601,140874,2,2018,3,0,2009,1,0
140882102,140882103,140882,2,1989,5,0,1999,9,0
140882102,140882402,140882,2,1984,12,1,1999,9,0
140882102,140882401,140882,2,1985,10,0,1999,9,0
140882401,140882402,140882,2,1984,12,1,1985,10,0
140882401,140882103,140882,2,1989,5,0,1985,10,0
140882402,140882103,140882,2,1989,5,0,1984,12,1
140925504,140925503,140925,NA,1990,2,1,1994,NA,0
142906501,142906601,142906,3,2018,5,1,2013,1,1
143256552,143256553,143256,3,2015,10,0,2014,3,1
143419552,410390502,143419,3,2013,8,0,2015,6,0
143666551,143666601,143666,NA,2018,2,1,2015,4,1
144884553,230556401,144884,3,2012,9,0,2016,11,0
145339401,145339601,145339,3,2017,5,1,2012,7,0
145363552,145363601,145363,3,2018,3,0,2016,3,0
146574551,441707401,146574,3,2012,4,0,2016,1,0
146574551,146574552,146574,3,2016,10,0,2016,1,0
146574552,441707401,146574,3,2012,4,0,2016,10,0
146717551,441911401,146717,3,2012,7,1,2014,11,0
147220555,500251106,147220,3,2010,2,1,2016,10,1
147554601,340027521,147554,3,2011,12,1,2017,4,1
147924501,147924502,147924,NA,2012,4,0,2011,1,0
147924501,147924503,147924,NA,2012,4,0,2011,1,0
147924501,147924601,147924,NA,2017,3,1,2011,1,0
147924502,147924601,147924,3,2017,3,1,2012,4,0
147924502,147924503,147924,3,2012,4,0,2012,4,0
147924503,147924601,147924,3,2017,3,1,2012,4,0
147970553,147970601,147970,3,2017,9,0,2014,9,0
149456601,620182502,149456,NA,2013,10,1,2017,8,1
150025552,150025601,150025,3,2018,1,0,2016,4,1
150685621,411434622,530922,3,2017,9,0,2016,9,1
150729602,150729603,150729,3,2018,4,1,2014,6,1
150889401,150889501,150889,3,2013,7,1,2011,6,0
150889401,150889601,150889,3,2017,4,0,2011,6,0
150889434,150889431,150889,NA,1988,11,1,1987,7,0
150889501,150889601,150889,3,2017,4,0,2013,7,1
151314502,151314503,151314,NA,2007,8,0,2013,3,1
151708401,151708601,151708,3,2018,1,0,2011,8,0
151902504,430523501,430523,3,2012,9,1,2012,9,1
151902504,430523107,430523,2,2006,8,0,2012,9,1
151902504,430523401,430523,3,2010,12,0,2012,9,1
151954502,151954503,430572,3,2014,5,0,2014,5,0
151954502,430572103,430572,2,2005,1,0,2014,5,0
151954503,430572103,430572,2,2005,1,0,2014,5,0
152588503,152588601,152588,NA,2015,1,1,2012,11,1
153736503,153736504,153736,3,2014,5,1,2012,12,0
154360504,154360503,154360,NA,1979,9,1,1982,5,0
154759551,154759601,154759,3,2017,11,0,2015,1,1
156492521,610064601,610064,NA,2014,10,1,2014,10,1
156973552,156973601,156973,1,2017,11,1,2015,4,0
157546501,620747104,620747,2,2004,5,1,2014,9,0
157765501,620966105,157765,NA,2000,7,0,2003,11,0
157765501,620966106,157765,NA,2007,12,1,2003,11,0
160338571,410882503,160338,3,2014,2,0,2015,11,0
160879551,411565109,160879,1,2009,11,1,2016,9,0
162675553,441117109,162675,NA,1998,5,0,1993,8,1
162856556,162856601,162856,3,2017,7,1,2015,5,0
164993552,164993553,164993,NA,2012,1,1,2005,10,1
165201554,165201551,165201,NA,1995,9,0,1995,9,0
166289601,320224521,166289,3,2013,9,1,2017,6,1
166790554,166790555,166790,NA,2016,11,0,2010,6,1
167081603,167081602,167081,NA,2011,8,1,2017,8,0
168282601,520063105,168282,NA,1999,6,0,2000,6,1
168979601,410411523,168979,3,2012,6,1,2016,9,1
169774552,169774553,169774,NA,2006,5,1,2003,1,0
170395622,170395621,612491,3,2017,10,1,2017,10,0
170997401,430484105,430484,2,1999,10,0,2007,5,0
170997401,170997402,430484,2,2011,10,1,2007,5,0
170997402,430484105,430484,2,1999,10,0,2011,10,1
172406571,252181571,252181,NA,2016,NA,0,2016,1,0
172669503,172669601,172669,NA,2018,5,0,2011,5,0
172669503,172669504,172669,NA,2013,10,0,2011,5,0
172669601,172669504,172669,3,2013,10,0,2018,5,0
173257551,450211401,173257,1,2010,6,0,2014,12,0
173544501,173544502,173544,NA,1988,2,1,1986,9,1
174889601,520317502,174889,NA,2012,1,1,2018,5,0
175322551,360208105,175322,NA,2008,1,1,2015,3,0
175691601,175691554,175691,NA,2012,7,0,2016,NA,1
176814601,176814552,176814,NA,2014,11,0,2018,1,1
177083551,411125103,640394,1,2009,9,0,2016,4,0
177559502,177559602,177559,3,2016,10,1,2012,1,0
177801571,420305106,420305,0,2010,4,0,2015,1,1
177801571,420305105,420305,1,2003,11,0,2015,1,1
178686551,440430104,178686,NA,1991,7,0,1989,3,1
178956551,178956401,178956,3,2011,10,1,2014,11,1
179142551,179142552,179142,NA,2006,4,0,2002,5,1
179444601,130482521,179444,NA,2013,9,1,2017,7,1
180336401,180336402,180336,2,2009,7,1,2007,11,1
182064551,211430105,182064,2,2000,11,0,2016,2,1
182920571,620739401,620739,3,2011,3,1,2016,11,0
187282552,187282601,187282,3,2016,10,0,2014,12,0
187318501,187318602,187318,3,2018,1,0,2014,2,0
187797552,187797551,187797,NA,2013,9,1,2015,1,0
187828551,370770105,187828,2,2006,10,0,2014,9,0
189453502,189453503,189453,NA,2005,10,1,1998,8,1
189779601,189779602,189779,NA,2017,3,1,2017,3,1
